CITY,DISTRICT,NEIGHBOURHOOD,AIR CONDITIONING,FURNISHED,CAR PARK,CENTRAL HEATING,GAS COMBI,UNDERFLOOR HEATING,UNDERFLOOR COOLING,REALTOR FEE,TOTAL FLOORS,COMPLETION DATE,SUBTYPE,PROPERTY SIZE,STOREYS,BEDROOM,BATHROOM,BALCONY,FLOOR,PRICE
İzmir,Çeşme,Alaçatı,1,0,1,0,1,1,0,FREE,2,12 / 2023,Semi-Detached Villa,220.0,2,3,3,2,1,1025.0
İzmir,Çeşme,Alaçatı,1,0,1,0,1,1,0,FREE,2,12 / 2023,Semi-Detached Villa,252.0,2,4,4,3,1,1310.0
İzmir,Çeşme,Alaçatı,1,0,1,0,1,1,0,FREE,2,12 / 2023,Semi-Detached Villa,271.0,2,5,5,3,1,1570.0
Antalya,Serik,Belek,1,1,1,0,0,0,0,FREE,3,10 / 2022,Ground Floor,65.0,1,1,1,2,,160.0
Antalya,Kepez,Gülveren,1,0,0,0,1,0,0,FREE,9,11 / 2023,Middle Floor,60.0,1,1,1,1,,299.0
Antalya,Döşemealtı,Düzlerçamı,1,0,0,0,0,1,0,FREE,2,6 / 2024,Detached Villa,271.0,2,6,3,1,,1260.0
Antalya,Kepez,Göçerler,1,0,0,0,0,0,0,FREE,6,12 / 2024,Middle Floor,92.0,1,2,1,1,,350.0
Antalya,Kepez,Gülveren,1,0,0,0,1,1,0,FREE,9,11 / 2023,Middle Floor,90.0,1,2,2,1,,504.0
Antalya,Kepez,Gülveren,1,0,0,0,1,1,0,FREE,9,11 / 2023,Middle Floor,120.0,1,3,2,1,,690.0
Antalya,Döşemealtı,Düzlerçamı,1,0,1,0,0,1,0,FREE,2,12 / 2024,Semi-Detached Villa,169.0,2,4,3,1,,672.0
Antalya,Serik,Kadriye,1,0,0,0,0,0,0,FREE,3,8 / 2024,Detached Villa,277.0,3,4,4,3,,550.0
Antalya,Konyaaltı,Liman,1,0,0,0,0,0,0,FREE,2,6 / 1998,Shop,402.0,2,4,,,,849.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,0,0,FREE,2,6 / 2024,Shop,700.0,1,Studio,,,,2405.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,0,0,FREE,,6 / 2024,Shop,440.0,2,Studio,,,,849.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,11,1 / 2025,Middle Floor,50.0,1,1,1,,,172.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,11,1 / 2025,Middle Floor,74.0,1,2,2,1,,214.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,11,1 / 2025,Ground Floor,50.0,1,1,1,1,,228.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,11,1 / 2025,Ground Floor,74.0,1,2,2,1,,288.0
İstanbul,Bağcılar,Bağlar,1,1,1,0,1,0,0,%2,18,1 / 2016,Middle Floor,58.0,1,1,1,,5,139.0
Antalya,Serik,Kadriye,1,1,1,0,0,0,0,%2,3,4 / 2011,Ground Floor,110.0,1,2,2,2,,170.0
İstanbul,Kağıthane,Hamidiye,1,0,0,0,1,0,0,FREE,10,10 / 2024,Middle Floor,122.0,1,2,2,1,,548.0
İstanbul,Kağıthane,Hamidiye,1,0,0,0,1,0,0,FREE,10,10 / 2024,Middle Floor,199.0,1,3,2,2,,898.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,3,3 / 2024,Semi-Detached Villa,347.0,3,6,3,1,,1165.0
İstanbul,Başakşehir,Başak,0,0,1,0,0,0,0,FREE,,6 / 2024,Middle Floor,130.0,1,2,1,1,,535.0
İstanbul,Başakşehir,Başak,0,0,1,0,0,0,0,FREE,,6 / 2024,Middle Floor,167.0,1,3,2,1,,590.0
İstanbul,Başakşehir,Başak,0,0,1,0,0,0,0,FREE,,6 / 2024,Middle Floor,224.0,1,4,2,1,,872.0
İstanbul,Başakşehir,Başak,0,0,1,0,0,0,0,FREE,,6 / 2024,Middle Floor,308.0,1,5,2,1,,1050.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,0,0,FREE,4,2 / 2024,Ground Floor,176.0,2,4,2,1,,315.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,16,7 / 2025,Middle Floor,46.0,1,1,1,1,,163.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,16,7 / 2025,Ground Floor,42.0,1,1,1,1,,187.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,16,7 / 2025,Middle Floor,69.0,1,2,2,1,,243.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,16,7 / 2025,Ground Floor,65.0,1,2,2,1,,247.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,16,7 / 2025,Middle Floor,93.0,1,3,2,1,,345.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,16,7 / 2025,Ground Floor,110.0,1,3,2,1,,373.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,16,7 / 2025,Middle Floor,162.0,1,4,2,,,933.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,16,7 / 2025,Penthouse,314.0,1,5,2,2,,1400.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,0,0,FREE,6,8 / 2024,Middle Floor,94.0,1,2,1,1,3,180.0
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,1,0,1,0,0,1,0,FREE,,12 / 2022,Detached Villa,635.0,3,5,3,1,,1205.0
Antalya,Serik,Kadriye,1,1,1,0,1,0,0,%2,3,4 / 2010,Detached Villa,170.0,2,4,3,5,,375.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,,10 / 2023,Middle Floor,60.0,1,1,1,,,205.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,,10 / 2023,Middle Floor,110.0,1,2,1,1,,294.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,,10 / 2023,Ground Floor,115.0,1,2,1,,,345.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,1,0,FREE,,10 / 2023,Ground Floor,160.0,1,3,1,1,,471.0
Muğla,Bodrum,Gümüşlük,1,0,1,0,0,1,0,%2,2,12 / 2025,Penthouse,146.0,1,2,2,,,399.0
Muğla,Bodrum,Gümüşlük,1,0,1,0,0,1,0,%2,2,12 / 2025,Ground Floor,231.0,1,2,2,,,419.0
İstanbul,Sarıyer,Maslak,1,0,1,0,0,0,0,FREE,41,2 / 2025,Middle Floor,101.0,1,1,1,1,,923.0
İstanbul,Sarıyer,Maslak,1,0,1,0,0,0,0,FREE,41,2 / 2025,Middle Floor,145.0,1,2,2,1,,1700.0
İstanbul,Sarıyer,Maslak,1,0,1,0,0,0,0,FREE,41,2 / 2025,Middle Floor,210.0,1,3,3,1,,2270.0
Muğla,Bodrum,Göltürkbükü,1,0,1,0,0,1,0,%2,2,6 / 2024,Mansion,500.0,2,5,5,2,,4000.0
Muğla,Bodrum,Ortakentyahşi,1,0,1,0,0,1,0,%2,,10 / 2022,Detached Villa,368.0,2,4,5,1,,1120.0
Sakarya,Sapanca,Dibektaş,1,0,1,0,0,0,0,FREE,2,9 / 2022,Semi-Detached Villa,160.0,2,3,3,2,,149.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,7,12 / 2024,Middle Floor,63.0,1,1,1,1,,166.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,7,12 / 2024,Middle Floor,84.0,1,2,1,1,,226.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,7,12 / 2024,Duplex,150.0,1,3,1,1,,303.0
Antalya,Aksu,Altıntaş,0,1,0,0,0,1,0,FREE,11,5 / 2024,Middle Floor,76.0,1,1,1,1,,201.0
Antalya,Aksu,Altıntaş,0,1,0,0,0,1,0,FREE,11,5 / 2024,Ground Floor,64.0,1,1,1,1,,289.0
Antalya,Serik,Belek,1,0,1,0,0,0,0,FREE,3,10 / 2024,Ground Floor,50.0,1,1,1,1,,195.0
Antalya,Serik,Belek,1,0,1,0,0,0,0,FREE,3,10 / 2024,Duplex,85.0,2,2,2,2,1,245.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,,8 / 2024,Middle Floor,61.0,1,1,1,1,,135.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,,8 / 2024,Ground Floor,61.0,1,1,1,1,,145.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,0,0,FREE,5,4 / 2023,Ground Floor,47.0,1,1,1,1,,145.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,0,0,FREE,5,4 / 2023,Middle Floor,47.0,1,1,1,1,,145.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,0,0,FREE,5,4 / 2023,Ground Floor,61.0,1,2,1,1,,174.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,0,0,FREE,5,4 / 2023,Middle Floor,61.0,1,2,1,1,,182.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,0,0,FREE,6,3 / 2024,Middle Floor,85.0,1,2,2,1,,189.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,7,3 / 2025,Middle Floor,112.0,1,1,1,1,,175.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,7,3 / 2025,Ground Floor,136.0,1,1,1,1,,196.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,7,3 / 2025,Ground Floor,252.0,1,2,1,1,,380.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,7,3 / 2025,Ground Floor,378.0,1,3,2,1,,539.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,7,3 / 2025,Middle Floor,450.0,1,3,2,2,,748.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,8,7 / 2024,Middle Floor,56.0,1,1,1,1,,152.0
Antalya,Aksu,Altıntaş,1,0,0,0,0,0,0,FREE,8,7 / 2024,Ground Floor,57.0,1,1,1,1,,165.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,1,0,FREE,11,9 / 2024,Middle Floor,45.0,1,1,1,1,,207.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,1,0,FREE,11,9 / 2024,Ground Floor,45.0,1,1,1,1,,213.0
Antalya,Aksu,Altıntaş,1,0,1,0,0,1,0,FREE,11,9 / 2024,Middle Floor,70.0,1,2,1,1,,380.0
